Gene_id	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Vmn1r76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r88	21	0	0	6	1	0	0	3	27	56	32	30	15	25	14
Vmn1r89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r90	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0
Vmn1r91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r100	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0
Vmn2r101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r105	1	2	1	0	0	0	0	0	3	1	0	0	3	1	0
Vmn2r106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r107	11	0	0	0	0	0	0	0	0	7	9	12	8	10	3
Vmn2r108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Vmn2r18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vmn2r24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r26	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Vmn2r27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vmn2r50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r56	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Vmn2r57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r69	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Vmn2r7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r76	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0
Vmn2r77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vmn2r79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r84	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
Vmn2r85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Vmn2r9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r92	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Vmn2r93	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vmn2r94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r95	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0
Vmn2r96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r97	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Vmn2r98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmo1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmp1	0	0	0	0	0	0	0	0	0	0	5	8	1	4	0
Vnn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vnn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vopp1	3	0	0	0	0	0	0	0	0	1	0	5	0	1	0
Vpreb1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Vpreb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vpreb3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Vps11	4	0	0	0	0	0	0	1	0	43	11	26	4	10	0
Vps13a	2	0	0	0	0	0	0	1	0	0	3	1	4	3	0
Vps13b	0	3	0	0	0	0	0	2	1	15	0	23	7	8	0
Vps13c	2	0	0	0	0	0	0	4	0	11	1	5	1	2	0
Vps13d	2	0	0	0	0	0	0	0	1	3	3	10	4	5	0
Vps16	0	0	0	0	0	0	0	1	0	16	5	8	5	2	1
Vps18	7	0	0	0	0	0	0	0	0	49	7	13	14	10	0
Vps25	1	0	0	0	0	0	0	0	0	3	3	6	3	3	0
Vps26a	4	0	3	0	0	0	0	1	0	0	7	13	3	3	0
Vps26b	0	0	0	0	0	0	0	1	0	7	2	7	2	10	0
Vps26c	1	0	0	0	0	0	0	0	0	0	6	9	1	8	0
Vps28	3	0	0	0	0	0	0	0	0	0	9	14	5	4	0
Vps29	2	0	0	0	0	0	1	2	0	24	6	34	12	18	2
Vps33a	10	0	0	0	0	0	0	0	0	29	9	10	8	12	0
Vps33b	7	0	0	0	0	0	0	0	0	17	3	12	5	5	3
Vps35	74	8	0	0	0	0	0	1	0	20	21	71	13	29	5
Vps35l	1	0	0	0	0	0	2	0	0	6	0	7	7	6	0
Vps36	0	0	0	21	0	0	0	2	0	9	10	40	15	18	0
Vps37a	19	0	0	0	8	0	0	8	0	78	27	65	58	53	4
Vps37b	3	0	0	0	0	0	0	0	0	3	13	15	7	3	0
Vps37c	7	0	0	0	0	0	0	0	1	4	16	21	7	0	0
Vps37d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vps39	3	0	1	0	0	0	0	0	0	1	18	10	14	6	0
Vps41	8	0	0	0	0	0	1	1	0	15	10	12	23	14	2
Vps45	2	0	1	0	0	0	0	0	0	0	1	0	3	1	0
Vps4a	0	5	0	0	0	0	0	1	0	6	7	10	5	6	0
Vps4b	15	5	0	0	0	0	0	1	0	8	4	26	14	8	4
Vps50	4	0	0	0	0	0	0	6	0	15	9	20	10	9	0
Vps51	2	0	0	0	0	0	0	1	0	3	5	14	3	0	0
Vps52	11	0	0	0	0	0	0	1	0	0	8	7	2	0	0
Vps53	0	0	0	0	0	0	0	0	0	3	0	6	2	6	0
Vps54	0	0	1	1	1	0	0	1	0	14	13	6	2	4	0
Vps72	4	0	0	1	0	0	0	1	0	27	16	45	12	5	0
Vps8	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Vps9d1	0	0	0	0	0	0	0	3	0	0	0	2	1	4	0
Vrk1	4	0	0	0	0	0	0	0	1	0	3	2	3	1	1
Vrk2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
Vrk3	0	0	0	0	0	0	0	0	0	0	10	5	4	0	1
Vrtn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsig1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsig10	0	0	0	0	0	0	0	0	0	5	1	5	0	1	0
Vsig10l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsig2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsig4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsig8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsnl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vstm2a	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vstm2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vstm2l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vstm4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vstm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vta1	0	0	0	0	0	0	0	0	0	9	0	4	1	1	0
Vtcn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vti1a	11	0	2	7	0	0	0	2	1	27	13	13	7	6	0
Vti1b	4	0	0	0	0	0	0	1	0	1	7	8	9	5	1
Vtn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vwa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa3b	2	0	0	0	0	0	8	1	0	1	2	3	0	0	0
Vwa5a	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Vwa5b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa5b2	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0
Vwa7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa8	1	0	0	0	0	0	0	0	0	0	1	2	1	1	0
Vwc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwc2l	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwce	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Vwde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwf	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
Vxn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wac	5	0	0	0	0	0	0	3	0	15	6	30	13	28	1
Wap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wapl	14	0	0	0	0	0	5	6	12	216	62	103	79	82	1
Wars	7	0	0	0	0	0	0	1	1	0	7	15	3	1	0
Wars2	0	0	0	0	0	0	0	4	0	1	1	5	6	0	0
Was	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wasf1	0	1	5	0	0	0	0	0	0	9	4	10	14	2	0
Wasf2	16	0	0	0	0	0	3	15	0	68	58	148	66	62	2
Wasf3	1	0	0	0	0	0	0	2	0	9	4	2	1	2	0
Washc1	8	0	0	0	0	0	0	1	0	8	2	1	6	1	1
Washc2	6	0	0	0	0	0	5	9	10	97	34	28	28	31	0
Washc3	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0
Washc4	7	15	3	23	0	0	0	2	6	51	31	41	23	9	0
Washc5	3	0	0	0	1	0	0	0	1	9	7	23	10	9	0
Wasl	0	0	0	0	0	0	0	2	0	0	5	8	6	8	4
Wbp1	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0
Wbp11	5	0	0	0	0	0	0	5	15	183	29	24	33	29	0
Wbp1l	8	0	0	0	0	0	0	1	0	3	2	8	15	4	0
Wbp2	1	0	0	0	0	0	0	1	0	0	1	14	6	0	0
Wbp2nl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wbp4	2	0	0	0	0	0	0	0	0	1	0	4	0	4	0
Wdcp	0	0	1	0	0	0	0	0	0	0	0	6	1	0	1
Wdfy1	5	0	4	0	0	0	0	2	3	32	16	14	3	6	0
Wdfy2	0	0	0	1	0	0	0	0	0	4	19	19	16	12	0
Wdfy3	0	0	0	0	0	0	0	0	0	1	2	3	9	0	0
Wdfy4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdhd1	5	0	0	1	0	0	0	0	0	7	7	10	2	5	1
Wdpcp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr1	3	0	0	0	0	0	0	0	11	4	9	7	0	8	1
Wdr11	8	0	0	0	0	0	0	1	5	10	8	10	5	1	0
Wdr12	19	0	0	8	0	0	0	3	0	80	25	33	43	33	3
Wdr13	9	0	0	0	0	0	0	0	0	3	2	9	1	2	0
Wdr17	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Wdr18	2	0	1	0	1	0	0	4	20	74	44	65	40	32	1
Wdr19	0	0	0	0	0	0	0	0	0	9	0	2	5	0	0
Wdr20	3	0	0	0	0	0	0	0	0	17	1	6	13	5	0
Wdr20rt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr24	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0
Wdr25	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0
Wdr26	59	14	0	1	0	0	0	2	10	124	68	133	83	53	8
Wdr27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr3	9	0	0	0	0	0	0	1	0	7	4	7	4	13	0
Wdr31	3	0	0	0	0	0	0	0	1	21	0	4	1	0	0
Wdr33	47	0	0	11	1	0	10	2	3	64	30	48	41	46	3
Wdr35	1	0	0	0	0	0	6	7	14	75	4	17	15	19	0
Wdr36	18	1	0	0	0	0	1	2	0	30	21	57	29	23	0
Wdr37	8	0	3	0	0	0	0	1	0	6	12	22	9	1	0
Wdr38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Wdr4	5	0	0	1	0	0	0	1	0	3	11	17	15	7	2
Wdr41	0	0	0	0	0	0	0	0	0	0	4	1	1	5	0
Wdr43	69	196	1	2	0	0	16	134	68	351	199	375	243	239	17
Wdr44	0	0	0	0	0	0	0	1	0	0	2	8	1	10	0
Wdr45	0	0	0	0	0	0	0	1	0	3	3	10	10	2	0
Wdr45b	7	0	0	4	0	0	0	2	0	9	8	22	20	10	3
Wdr46	0	0	0	0	0	0	0	1	0	1	1	10	4	1	5
Wdr46-ps	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
Wdr47	0	0	8	0	0	0	0	1	0	2	1	6	2	4	0
Wdr48	11	0	0	0	0	0	0	6	0	20	11	24	18	17	1
Wdr5	6	0	0	0	0	0	0	6	11	76	12	22	8	16	0
Wdr53	0	0	0	0	0	0	0	0	0	3	4	3	1	3	0
Wdr54	0	0	0	1	0	0	0	0	0	6	0	0	0	1	0
Wdr55	4	0	0	0	0	0	0	1	0	0	4	7	3	4	0
Wdr59	0	0	0	0	0	0	0	0	0	4	6	1	4	11	0
Wdr5b	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Wdr6	13	0	0	0	0	0	0	1	0	7	11	30	17	16	0
Wdr61	9	0	0	0	0	0	0	1	0	4	0	6	3	5	0
Wdr62	4	1	0	0	0	0	0	3	0	1	4	6	0	0	2
Wdr64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr7	0	0	0	0	0	0	0	0	7	0	2	16	18	12	0
Wdr70	3	0	0	0	0	0	0	1	0	0	8	7	3	3	0
Wdr72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr73	8	0	0	19	0	0	0	0	0	4	7	38	17	6	0
Wdr74	4	0	0	0	0	0	0	3	6	37	14	32	11	14	1
Wdr75	18	0	0	3	0	0	0	5	10	103	48	78	53	54	3
Wdr76	10	0	0	0	0	0	2	1	8	38	26	58	28	29	0
Wdr77	6	0	0	0	0	0	0	4	15	24	15	47	22	9	4
Wdr81	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Wdr82	14	0	0	0	7	0	0	1	0	10	16	26	26	15	0
Wdr83	7	0	0	0	0	0	0	1	0	0	0	5	7	2	1
Wdr83os	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Wdr86	4	0	0	0	0	0	0	0	0	0	2	2	0	0	0
Wdr88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr89	83	50	4	5	16	0	0	11	65	112	133	208	98	77	12
Wdr90	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0
Wdr91	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Wdr92	5	0	0	0	0	0	0	1	0	17	9	15	11	9	0
Wdr93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdsub1	1	0	0	0	0	0	0	1	0	0	0	1	4	2	1
Wdtc1	10	0	0	0	2	0	0	0	0	5	18	18	12	11	3
Wdyhv1	5	0	0	0	0	0	0	0	0	9	7	27	1	5	2
Wee1	30	0	0	0	5	0	0	1	2	22	23	60	43	38	0
Wee2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc15a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
